factype,id,length,aadt,num_years,obs_kabco,obs_years,cf_total,lane_width,shld_type,shld_width,curve_radius,curve_length,spiral_transition,se_var,rhr,rumble_cl,twltl,ase,passing_lanes,lighting,dwy_density,grade,median_width,sideslope,spf_kabco,af_lane_width,af_shld,af_hor_curve,af_se_var,af_grade,af_dwy_density,af_rumble_cl,af_passing_lanes,af_twltl,af_rhr,af_lighting,af_ase,af_total,pred_kabco,exp_kabco,spf_kabc,spf_kab,spf_o,af_sideslope,af_median_width
4u,30268,0.18,6780,5.0,9,5,1.0,12,gravel,5.5,0.0,0.0,0.0,0.0,3,0,0,0,0,0,22.02974451,1.5,0,8,0.37030023808429374,1.0,1.043605,,,,,,,,,1.0,1.0,1.043605,1.9322358998297968,6.652441110711663,0.22904811155919022,0.13305223882231676,0.14125212652510352,1.0,1.0
4d,30337,0.91,10852,5.0,20,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.8740598555910783,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,9.355306799110663,16.657038466311285,0.9709557318565221,0.6200152561274562,0.9031041237345563,1.0,0.96
4d,30338,0.77,9962,5.0,24,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.4496012129392053,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.958085822108186,18.163513074645877,0.7569137095157052,0.48682293491976264,0.6926875034235,1.0,0.96
4d,30339,0.77,9962,5.0,15,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.4496012129392053,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.958085822108186,12.245818370862617,0.7569137095157052,0.48682293491976264,0.6926875034235,1.0,0.96
4d,30340,0.77,9962,5.0,13,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.4496012129392053,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.958085822108186,10.930775103355227,0.7569137095157052,0.48682293491976264,0.6926875034235,1.0,0.96
4d,30341,0.51,12156,5.0,22,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1830631092021173,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,5.90585104113697,17.348931077425313,0.6066515644235341,0.38370960608563004,0.5764115447785833,1.0,0.96
4d,30342,0.51,12156,5.0,10,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1830631092021173,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,5.90585104113697,8.81682659731611,0.6066515644235341,0.38370960608563004,0.5764115447785833,1.0,0.96
4d,30343,0.51,12156,5.0,16,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1830631092021173,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,5.90585104113697,13.08287883737071,0.6066515644235341,0.38370960608563004,0.5764115447785833,1.0,0.96
4d,30344,0.51,12156,5.0,1,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1830631092021173,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,5.90585104113697,2.417748237234209,0.6066515644235341,0.38370960608563004,0.5764115447785833,1.0,0.96
4d,30345,0.44,13272,5.0,21,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1191936375820442,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,5.587014638809564,16.831816521306497,0.5693317256314302,0.35745756935343576,0.549861911950614,1.0,0.96
4d,30346,0.2,13076,5.0,13,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.5008463107318153,1.0,1.0,,,,,,,,,1.0,1.0,0.96,2.4040622915127132,10.018453348357571,0.2551247691152139,0.16038158460471266,0.24572154161660137,1.0,0.96
4d,30347,0.16,13272,5.0,11,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.40697950457528875,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,2.0316416868398415,8.574657856611985,0.20702971841142914,0.12998457067397665,0.1999497861638596,1.0,0.96
4d,30348,0.58,13272,5.0,22,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.4753007040854216,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.364701114794424,18.042128790139607,0.7504827292414307,0.4711940686931653,0.7248179748439909,1.0,0.96
4d,30349,0.58,13272,5.0,20,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.4753007040854216,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.364701114794424,16.582995258382535,0.7504827292414307,0.4711940686931653,0.7248179748439909,1.0,0.96
4d,30350,0.89,13076,5.0,28,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,2.228766082756578,1.0,1.0,,,,,,,,,1.0,1.0,0.96,10.698077197231573,23.131484214157894,1.1353052225627018,0.7136980514909712,1.093460860193876,1.0,0.96
4d,30356,0.72,10852,5.0,24,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.482772632995139,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.402000983911733,18.787405216868958,0.7682287109194459,0.49056152133161374,0.7145439220756931,1.0,0.96
4d,30357,0.72,10852,5.0,6,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.482772632995139,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.402000983911733,6.440297833949698,0.7682287109194459,0.49056152133161374,0.7145439220756931,1.0,0.96
4d,30358,0.1,8120,5.0,6,5,1.0,12,composite,3.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,0.0,20,8,0.15192056800934364,1.0,1.0,,,,,,,,,1.0,1.0,1.02,0.7747948968476526,4.025342069167608,0.08081543956121359,0.052878289836778,0.07110512844813005,1.0,1.02
4d,30363,0.9,10852,5.0,13,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.8534657912439236,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,9.252501229889665,11.82309954832912,0.9602858886493075,0.6132019016645172,0.8931799025946161,1.0,0.96
4d,30364,0.81,9920,5.0,8,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5181618149816272,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.578663780388283,7.85898387813733,0.7930176697426383,0.5102249029608398,0.7251441452389888,1.0,0.96
4d,30365,0.81,9920,5.0,12,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,65,8,1.5181618149816272,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.578663780388283,10.520232398450881,0.7930176697426383,0.5102249029608398,0.7251441452389888,1.0,0.96
4d,30366,0.83,9920,5.0,31,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5556472918947537,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.765791281138609,23.223792174570136,0.8125983529461602,0.5228230487129593,0.7430489389485935,1.0,0.96
4d,30367,0.83,9920,5.0,19,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5556472918947537,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.765791281138609,15.24004661362948,0.8125983529461602,0.5228230487129593,0.7430489389485935,1.0,0.96
4d,30374,0.74,8930,5.0,27,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2421304287649966,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.962226058071983,19.242154020440122,0.655069049895123,0.42520790143459636,0.5870613788698735,1.0,0.96
4d,30375,0.74,8930,5.0,27,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2421304287649966,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.962226058071983,19.242154020440122,0.655069049895123,0.42520790143459636,0.5870613788698735,1.0,0.96
4d,30376,0.74,8930,5.0,20,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2421304287649966,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.962226058071983,14.823459533410299,0.655069049895123,0.42520790143459636,0.5870613788698735,1.0,0.96
4d,30377,0.74,8930,5.0,7,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2421304287649966,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.962226058071983,6.617312628926346,0.655069049895123,0.42520790143459636,0.5870613788698735,1.0,0.96
4d,30379,0.56,7350,5.0,11,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.7663298571452738,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.6783833142973146,7.943665169513558,0.4113684319568609,0.27142421645146636,0.3549614251884129,1.0,0.96
4d,30382,0.79,7160,5.0,27,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.0517757478734082,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.04852358979236,17.689592957085566,0.5659439610170337,0.37423681142351517,0.4858317868563745,1.0,0.96
4d,30383,0.31,7160,5.0,8,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.41272212891235005,1.0,1.0,,,,,,,,,1.0,1.0,0.96,1.9810662187792802,5.4471546960980515,0.22207927584212714,0.1468524196725186,0.1906428530702229,1.0,0.96
4d,30384,0.41,8860,5.0,17,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.6825494669183162,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.2762374412079174,11.912853435136524,0.3602176807516748,0.2339733326440934,0.3223317861666414,1.0,0.96
4d,30385,0.41,8350,5.0,14,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.641394557332698,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.078693875196951,9.791998679679914,0.3403291614498549,0.22215867048662552,0.3010653958828431,1.0,0.96
4d,30386,0.76,8350,5.0,10,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1889264965191475,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.706847183291908,8.345839543860478,0.6308540553704628,0.41180631602398876,0.5580724411486847,1.0,0.96
4d,30387,0.76,8350,5.0,13,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1889264965191475,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.706847183291908,10.189933481279716,0.6308540553704628,0.41180631602398876,0.5580724411486847,1.0,0.96
4d,30388,0.23,8272,5.0,13,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.35628175124463085,1.0,1.0,,,,,,,,,1.0,1.0,0.96,1.710152405974228,8.623644191827456,0.18920751554981174,0.12360751256925456,0.1670742356948191,1.0,0.96
4d,30389,0.95,8350,5.0,29,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.4861581206489343,1.0,1.0,,,,,,,,,1.0,1.0,0.96,7.133558979114884,20.5748160856314,0.7885675692130785,0.5147578950299859,0.6975905514358558,1.0,0.96
4d,30390,0.31,8350,5.0,11,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.48495686042228386,1.0,1.0,,,,,,,,,1.0,1.0,0.96,2.3277929300269626,7.658581090620804,0.2573220489011098,0.16797362890452175,0.22763481152117404,1.0,0.96
4d,30391,0.88,8350,5.0,23,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.3766517328116445,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.607928317495894,16.68410165464502,0.730462590428957,0.4768283659225133,0.6461891423826875,1.0,0.96
4d,30392,0.88,8350,5.0,21,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.3766517328116445,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.607928317495894,15.454705696365526,0.730462590428957,0.4768283659225133,0.6461891423826875,1.0,0.96
4d,30393,0.88,9880,5.0,24,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.6423851433369117,1.0,1.0,,,,,,,,,1.0,1.0,0.96,7.883448688017176,18.448920265861577,0.8582216942361945,0.5523643907069486,0.7841634491007171,1.0,0.96
4d,30394,0.72,8800,5.0,29,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.190110043666228,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.7125282095978935,20.32900428972388,0.6284729062170686,0.408447068413649,0.5616371374491593,1.0,0.96
4d,30395,0.72,8800,5.0,23,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.190110043666228,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.7125282095978935,16.563079964829974,0.6284729062170686,0.408447068413649,0.5616371374491593,1.0,0.96
4d,30396,0.72,8800,5.0,25,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.190110043666228,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.7125282095978935,17.81838807312794,0.6284729062170686,0.408447068413649,0.5616371374491593,1.0,0.96
4d,30397,0.72,8800,5.0,11,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.190110043666228,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.7125282095978935,9.031231315042163,0.6284729062170686,0.408447068413649,0.5616371374491593,1.0,0.96
4d,30398,0.94,8800,5.0,43,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5537547792309088,1.0,1.0,,,,,,,,,1.0,1.0,0.96,7.458022940308362,29.766088934294007,0.8205062942278397,0.5332503393178194,0.733248485003069,1.0,0.96
4d,30399,0.74,8270,5.0,27,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1460070783528982,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.500833976093911,18.664846272572994,0.608613611890665,0.3976096960487991,0.5373934664622332,1.0,0.96
4d,30400,0.4,8800,5.0,15,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.6611722464812378,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.1736267831099414,10.59649787856995,0.3491516145650382,0.22691503800758275,0.31202063191619966,1.0,0.96
4d,30401,0.63,9880,5.0,16,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1757984548889253,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.643832583466841,12.43298929427172,0.6144087129190938,0.3954426888015655,0.5613897419698315,1.0,0.96
4d,30402,0.91,9880,5.0,38,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.6983755459506702,1.0,1.0,,,,,,,,,1.0,1.0,0.96,8.152202620563218,27.719419500220813,0.8874792519942467,0.5711949949355947,0.8108962939564235,1.0,0.96
4d,30403,0.91,8930,5.0,29,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5274847164542524,1.0,1.0,,,,,,,,,1.0,1.0,0.96,7.331926638980412,21.009726111108268,0.8055578856818405,0.5228907977101117,0.7219268307724119,1.0,0.96
4d,30404,0.94,8930,5.0,15,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5778413554582387,1.0,1.0,,,,,,,,,1.0,1.0,0.96,7.573638506199545,12.261470304963348,0.832114739055967,0.5401289558763791,0.7457266164022717,1.0,0.96
4d,30409,1.0,11458,5.0,28,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,2.1802055999595917,1.0,1.0,,,,,,,,,1.0,1.0,0.96,10.46498687980604,22.56007855145192,1.1239989641089776,0.7144741793330517,1.0562066358506141,1.0,0.96
4u,30410,0.23,8950,5.0,4,5,1.0,12,gravel,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,4.295625419,1.5,0,8,0.6558840832551419,1.0,1.135,,,,,,,,,0.94652395,1.0,1.07430468325,3.5230967115506595,3.876742149834185,0.39656206003107053,0.22059419103301325,0.2593220232240714,1.0,1.0
4d,30411,0.19,17358,5.0,8,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.6404438658143505,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.0741305559088823,6.889952531912143,0.31793179474704314,0.19516491923906096,0.3225120710673074,1.0,0.96
4d,30412,0.15,14406,5.0,2,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.415810639347375,1.0,1.0,,,,,,,,,1.0,1.0,0.96,1.9958910688674,1.9989263266781525,0.20994982147255567,0.13091325801171086,0.20586081787481933,1.0,0.96
4d,30413,0.21,11808,5.0,7,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.4725247716598496,1.0,1.0,,,,,,,,,1.0,1.0,0.96,2.2681189039672778,5.5637864397431525,0.2429427236929376,0.154037638232022,0.22958204796691198,1.0,0.96
4d,30414,0.48,11766,5.0,8,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.0760270661309237,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.1649299174284335,7.137261905065641,0.5534053246000671,0.3509912407768809,0.5226217415308566,1.0,0.96
4d,30415,0.55,11766,5.0,18,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2329476799416834,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.91814886372008,14.323380752852504,0.6341102677709102,0.40217746339017596,0.5988374121707732,1.0,0.96
4d,30416,0.67,11766,5.0,18,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5019544464744146,1.0,1.0,,,,,,,,,1.0,1.0,0.96,7.209381343077189,14.716314760447641,0.772461598920927,0.48992527358439625,0.7294928475534875,1.0,0.96
4d,30417,0.31,11808,5.0,15,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.6975365676883494,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.348175524904077,11.463455447581758,0.3586297349752888,0.22738889453298483,0.33890683271306055,1.0,0.96
4d,30418,0.38,11808,5.0,14,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.8550448249082993,1.0,1.0,,,,,,,,,1.0,1.0,0.96,4.104215159559836,10.996446003442427,0.4396106428729347,0.2787347739436588,0.41543418203536453,1.0,0.96
4d,30419,0.47,11808,5.0,11,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.057555441333949,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.0762661184029545,9.20203704289281,0.5437289530270508,0.34475090461452534,0.5138264883068981,1.0,0.96
4d,30422,0.57,11354,5.0,15,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2308874451866083,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.908259736895721,12.160809263989668,0.6351073745913473,0.40401772316095214,0.5957800705952611,1.0,0.96
4d,30423,0.57,11354,5.0,10,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2308874451866083,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.908259736895721,8.722221410535592,0.6351073745913473,0.40401772316095214,0.5957800705952611,1.0,0.96
4d,30424,0.57,11354,5.0,5,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2308874451866083,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.908259736895721,5.283633557081516,0.6351073745913473,0.40401772316095214,0.5957800705952611,1.0,0.96
4d,30425,0.57,11354,5.0,4,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2308874451866083,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.908259736895721,4.595915986390701,0.6351073745913473,0.40401772316095214,0.5957800705952611,1.0,0.96
4d,30426,0.82,11458,5.0,16,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.787768591966865,1.0,1.0,,,,,,,,,1.0,1.0,0.96,8.581289241440953,13.698478837772699,0.9216791505693617,0.5858688270531023,0.8660894413975034,1.0,0.96
4d,30427,0.82,9920,5.0,6,5,1.0,12,paved,7.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.5369045534381904,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,7.672227530763446,6.559674270295495,0.8028080113443993,0.5165239758368995,0.7340965420937912,1.0,0.96
4d,30428,0.58,11458,5.0,32,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,70,8,1.264519247976563,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.069692390287502,23.95558990651247,0.651919399183207,0.4143950240131699,0.612599848793356,1.0,0.96
4d,30429,0.48,11458,5.0,14,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.046498687980604,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.023193702306898,11.215107808385714,0.5395195027723093,0.3429476060798648,0.5069791852082947,1.0,0.96
4d,30430,0.51,11458,5.0,10,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1119048559793918,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.33714330870108,8.553432840190407,0.5732394716955787,0.3643818314598563,0.5386653842838132,1.0,0.96
4d,30431,0.51,11458,5.0,18,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1119048559793918,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.33714330870108,14.071577178601755,0.5732394716955787,0.3643818314598563,0.5386653842838132,1.0,0.96
4d,30432,0.64,11406,5.0,25,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,50,8,1.388689580815981,1.0,1.0,,,,,,,,,1.0,1.0,0.97,6.735144466957507,19.355488117235403,0.7162314765456141,0.45544922601034227,0.6724581042703668,1.0,0.97
4d,30435,0.53,14406,5.0,2,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.469197592360725,1.0,1.0,,,,,,,,,1.0,1.0,0.96,7.05214844333148,3.3201382127293515,0.7418227025363634,0.4625601783080451,0.7273748898243616,1.0,0.96
4d,30438,0.66,11180,5.0,11,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.4023347250038676,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.731206680018564,9.652033773959577,0.7245875151820275,0.46153804195198816,0.6777472098218401,1.0,0.96
4d,30439,0.66,13858,5.0,11,5,1.0,12,paved,6.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.756629293080928,1.0,1.04,,,,,,,,,1.0,1.0,0.9984,8.769093431059993,10.416429233669461,0.8900875625692076,0.5568210613315838,0.8665417305117203,1.0,0.96
4d,30440,0.24,14406,5.0,25,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.6652970229558,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.19342571018784,19.301891100072407,0.335919714356089,0.20946121281873736,0.3293773085997109,1.0,0.96
4d,30441,0.47,14406,5.0,24,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.302873336621775,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.253792015784521,19.362874318958635,0.657842773947341,0.4101948751033607,0.645030562674434,1.0,0.96
4d,30442,0.84,14406,5.0,18,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,2.3285395803453,1.0,1.0,,,,,,,,,1.0,1.0,0.96,11.176989985657439,16.21713151408729,1.1757190002463116,0.7331142448655809,1.1528205800989884,1.0,0.96
4d,30443,0.34,14406,5.0,6,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.9425041158540501,1.0,1.0,,,,,,,,,1.0,1.0,0.96,4.524019756099441,5.6143229077564785,0.4758862620044596,0.296736718159878,0.46661785384959054,1.0,0.96
4d,30446,0.26,10370,5.0,14,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.5105256468340172,1.0,1.0,,,,,,,,,1.0,1.0,0.96,2.450523104803283,10.153325398989384,0.2656006050336197,0.17025089845508687,0.24492504180039754,1.0,0.96
4d,30448,0.45,10370,5.0,7,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.8836020810588759,1.0,1.0,,,,,,,,,1.0,1.0,0.96,4.241289989082604,6.081182652093706,0.45969335486588014,0.2946650165568811,0.4239087261929958,1.0,0.96
4d,30451,0.92,7160,5.0,30,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.2248527696753615,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.8792932944417355,19.769544726974527,0.6590739799185709,0.4358200841894101,0.5657787897567906,1.0,0.96
4d,30452,0.62,7160,5.0,14,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.8254442578247001,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.9621324375585605,9.742580995338477,0.4441585516842543,0.29370483934503727,0.3812857061404458,1.0,0.96
